tid	title	ori_work	st_date	ed_date	st_day	st_time	ed_time	channel	ch_name	type
27859	楽しいムーミン一家(2)冒険日記	NULL	1991/10/10	1992/03/26	木	19:00	19:30	TX	テレビ東京	earth
27858	燃えろ！トップストライカー	NULL	1991/10/10	1992/09/24	木	19:30	20:00	TX	テレビ東京	earth
49227	機甲警察メタルジャック	NULL	1991/04/08	1991/12/23	月	18:30	19:00	TX	テレビ東京	earth
27260	ジャンケンマン	NULL	1991/04/04	1992/03/26	木			TX	テレビ東京	earth
27257	絶対無敵ライジンオー	NULL	1991/04/03	1992/03/25	水	18:00	18:30	TX	テレビ東京	earth
25627	ダッシュ！四駆郎	NULL	1989/10/03	1990/03/27	火	18:30	19:00	TX	テレビ東京	earth
27085	横山光輝の三国志	NULL	1991/01/30		金	19:30	20:00	TX	テレビ東京	earth
26817	ピグマリオ	NULL	1990/11/05	1991/09/16	月			TX	テレビ東京	earth
26772	江戸っ子ボーイ　がってん！太助	NULL	1990/10/19	1991/03/22	金	19:30	20:00	TX	テレビ東京	earth
26767	三つ目がとおる	NULL	1990/10/18	1991/09/26	木	19:30	20:00	TX	テレビ東京	earth
26727	PEACH COMMAND 新桃太郎伝説（新・桃太郎伝説）	NULL	1990/10/08	1991/04/01	月	18:30	19:00	TX	テレビ東京	earth
26711	RPG伝説ヘポイ	NULL	1990/10/06	1991/09/28	土	18:00	18:30	TX	テレビ東京	earth
26289	魔法のエンジェル　スイートミント	NULL	1990/05/02	1991/03/27	水	18:00	18:30	TX	テレビ東京	earth
26220	楽しいムーミン一家(1)	NULL	1990/04/12	1991/10/03	木	19:00	19:30	TX	テレビ東京	earth
26194	NG騎士ラムネ＆40	NULL	1990/04/06	1991/01/04	金	18:30	19:00	TX	テレビ東京	earth
26160	走れ！スパンキー	NULL	1990/04/02		月	08:20	08:35	TX	テレビ東京	earth
26021	キャッ党忍伝てやんでえ	NULL	1990/02/01	1991/02/12	木	19:00	19:30	TX	テレビ東京	earth
25705	レスラー軍団（GO!レスラー軍団…誤り）（銀河編）聖戦士ロビンJr	NULL	1989/10/19	1990/09/27	木	18:30	19:00	TX	テレビ東京	earth
25671	ジャングル大帝	NULL	1989/10/12	1990/10/11	木	19:30	20:00	TX	テレビ東京	earth
25656	ジャングルブック・少年モーグリ	NULL	1989/10/09	1990/10/29	月	19:00	19:30	TX	テレビ東京	earth
25625	桃太郎伝説　PEACHBOY LEGEND	NULL	1989/10/02	1990/10/01	月	18:30	19:00	TX	テレビ東京	earth
25267	GO!レスラー軍団	NULL	1989/04/18	1989/10/12	火	19:30	20:00	TX	テレビ東京	earth
25224	天空戦記シュラト	NULL	1989/04/06	1990/01/25	木	19:00	19:30	TX	テレビ東京	earth
25205	小さなアヒルの大きな物語　あひるのクワック（アヒルのクワック）	NULL	1989/04/03	1990/04/02	月			TX	テレビ東京	earth
25202	チップとデールの大作戦	NULL	1989/04/03	1990/03/20	月	19:00	19:30	TX	テレビ東京	earth
24760	夢みるトッポ・ジージョ（夢みるトッポジージョ）	NULL	1988/10/07	1989/01/06	金	18:30	19:00	TX	テレビ東京	earth
24461	ハロー！レディリン	NULL	1988/05/12	1989/01/26	木	18:00	18:25	TX	テレビ東京	earth
24406	ホワッツ・マイケル	NULL	1988/04/15	1989/03/28	金	19:00	19:30	TX	テレビ東京	earth
24371	どんどんドメルとロン	NULL	1988/04/05	1989/03/27	火	18:00	18:25	TX	テレビ東京	earth
23973	マンガ日本経済入門	NULL	1987/10/13	1988/03/29	火	22:00	22:30	TX	テレビ東京	earth
23963	おらあグズラだど！（おらぁグズラだど）	NULL	1987/10/12	1988/09/20	月	19:00	19:30	TX	テレビ東京	earth
23947	ミスター味っ子	NULL	1987/10/08	1989/09/28	木	19:30	20:00	TX	テレビ東京	earth
23680	マシンロボ　ぶっちぎりバトルハッカーズ	NULL	1987/06/03	1987/12/30	水	18:00	18:25	TX	テレビ東京	earth
23561	げらげらブース物語	NULL	1987/04/07	1988/03/29	火	19:00	19:30	TX	テレビ東京	earth
23105	Oh!ファミリー	NULL	1986/10/06	1987/03/30	月	19:30	20:00	TX	テレビ東京	earth
23103	オズの魔法使い	NULL	1986/10/06	1987/10/05	月	19:00	19:30	TX	テレビ東京	earth
22882	マシンロボ　クロノスの大逆襲	NULL	1986/07/03	1987/05/07	木	19:30	20:00	TX	テレビ東京	earth
22670	六三四の剣　青春編（第１回）スペシャル　剣と青春の旅立ち	NULL	1986/04/03	1986/04/03	木	19:30	20:00	TX	テレビ東京	earth
22669	世界名作アニメ童話（世界名作アニメ童話集）	NULL	1986/04/03	1986/05/01	木	18:00	18:30	TX	テレビ東京	earth
22668	六三四の剣　青春編	NULL	1986/04/03	1986/09/26	木	19:30	20:00	TX	テレビ東京	earth
21905	六三四の剣（少年編）	NULL	1985/04/18		木	19:00	19:30	TX	テレビ東京	earth
15748	合身戦隊メカンダーロボ	NULL	1977/03/03	1977/12/29	木	19:30	20:00	TX	テレビ東京	earth
15803	バーバパパ（バーバ・パパ、バーバパパ）	NULL	1977/04/04	1978/03/27	金	19:15	19:23	TX	テレビ東京	earth
16072	超スーパーカー・ガッタイガー	NULL	1977/10/04	1978/03/28	火	19:30	20:00	TX	テレビ東京	earth
16076	とびだせマシーン飛竜（とびだせ！マシーン飛竜）	NULL	1977/10/05	1978/03/29	水	19:30	20:00	TX	テレビ東京	earth
16085	恐竜大戦争アイゼンボーグ	NULL	1977/10/07	1978/06/30	金	19:30	20:00	TX	テレビ東京	earth
16086	無敵超人ザンボット３	NULL	1977/10/07	1978/03/24	金	18:00	18:30	TX	テレビ東京	earth
17376	科学冒険隊タンサー５	NULL	1979/07/27	1980/03/28	金	19:30	20:00	TX	テレビ東京	earth
17529	闘士ゴーディアン	NULL	1979/10/07	1981/02/22	日	07:30	08:00	TX	テレビ東京	earth
17535	まんが猿飛佐助	NULL	1979/10/09	1980/04/15	火	19:30	20:00	TX	テレビ東京	earth
17576	さすらいの少女ネル	NULL	1979/10/25	1980/04/24	木	18:45	19:15	TX	テレビ東京	earth
17754	まんがスーパー００７	NULL	1980/01/07		帯番組	19:15	19:30	TX	テレビ東京	earth
17755	森の陽気な仲間たち　ベルフィーとリルビット（森の小さな仲間たち　ベルフィーとソルビット、当初タイトル→森の陽気な小人たち）	NULL	1980/01/07	1980/07/07	月	19:30	20:00	TX	テレビ東京	earth
17806	ふたごのモンチッチ	NULL	1980/02/04	1980/08/01	月～金	06:45	07:00	TX	テレビ東京	earth
17872	宇宙大帝ゴッドシグマ	NULL	1980/03/19	1981/02/25	水	19:30	20:00	TX	テレビ東京	earth
17917	スーキャット	NULL	1980/04/06	1980/12/28	日	10:00	10:15	TX	テレビ東京	earth
17940	がんばれゴンベ	NULL	1980/04/14	1980/09/30	月～金	19:15	19:30	TX	テレビ東京	earth
17942	ずっこけナイト　ドンデラマンチャ（トンデラマンチャ）	NULL	1980/04/15	1980/09/23	火	18:45	19:15	TX	テレビ東京	earth
16907	アニメ世界童話集	NULL	1980/04/16	1980/09/24	水	18:45	19:15	TX	テレビ東京	earth
21454	コアラボーイ　コッキィ（コアラボーイ・コッキィ）	NULL	1984/10/04	1985/03/28	木	19:00	19:30	TX	テレビ東京	earth
21110	アタッカーYOU!	NULL	1984/04/13	1985/06/21	金	19:30	20:00	TX	テレビ東京	earth
352300	とっとこハム太郎(5)	comic	2012/04/07	2013/03/30	土	09:00	09:30	TX	テレビ東京	earth
21079	巨神ゴーグ	NULL	1984/04/05	1984/09/27	木	19:00	19:30	TX	テレビ東京	earth
20947	宗谷物語	NULL	1984/02/07	1984/06/26	火	17:55	18:25	TX	テレビ東京	earth
20942	リトル・エル・シドの冒険	NULL	1984/02/06	1984/03/12	月	19:00	19:30	TX	テレビ東京	earth
353000	デュエル・マスターズVSRF	comic	2016/04/03	2017/03/26	日	08:30	09:00	TX	テレビ東京	earth
352900	ゼロ　デュエル・マスターズ	comic	2007/04/09	2007/09/28	金	06:45	07:30	TX	テレビ東京	earth
353300	Wake Up, Girls! 新章	NULL	2017/10/09	2018/01/08	月	26:05	26:35	TX	テレビ東京	earth
33411	魔装機神サイバスター	NULL	1999/05/03	1999/10/25	月	18:30	19:00	TX	テレビ東京	earth
353600	わがまま☆フェアリー ミルモでポン! ちゃあみんぐ	comic	2005/04/19	2005/09/27	火	19:30	20:00	TX	テレビ東京	earth
353700	ロックマンエグゼAXESS	game	2003/10/04	2004/09/25	土	08:30	09:00	TX	テレビ東京	earth
353800	ロックマンエグゼBEAST+	game	2006/04/08	2006/09/30	土	08:45	09:30	TX	テレビ東京	earth
20816	リトル　エル・シドの冒険（リトル・エル・シドの冒険）	NULL	1983/12/23		金	19:15	19:30	TX	テレビ東京	earth
20644	キャプテン翼	NULL	1983/10/13	1986/03/27	木	19:30	20:00	TX	テレビ東京	earth
20632	まんが　イソップ物語	NULL	1983/10/10	1983/12/22	月～金	19:15	19:30	TX	テレビ東京	earth
355200	チーズスイートホーム あたらしいおうち	comic	2009/03/30	2009/09/25	月-金	06:40	06:45	TX	テレビ東京	earth
20424	サイコアーマー　ゴーバリアン	NULL	1983/07/06	1983/12/28	水	19:30	20:00	TX	テレビ東京	earth
355800	メタルファイト　ベイブレード(3) 4D	comic	2011/04/03	2012/04/01	日	08:30	08:45	TX	テレビ東京	earth
373900	咲－Saki－	comic	2009/04/05	2009/09/27	日	26:00	26:30	TX	テレビ東京	earth
20200	銀河旋風サスライガー（銀河疾風サスライガー、新銀河旋風サスライガー）	NULL	1983/04/05	1984/01/31	火	17:55	18:25	TX	テレビ東京	earth
20196	パソコントラベル探偵団	NULL	1983/04/04	1983/09/26	月	17:55	18:25	TX	テレビ東京	earth
20177	装甲騎兵ボトムズ	NULL	1983/04/01	1984/03/23	金	17:55	18:25	TX	テレビ東京	earth
20174	光速電神アルベガス	NULL	1983/03/30	1984/02/08	水	17:55	18:25	TX	テレビ東京	earth
357900	CLUSTER EDGE	original	2005/10/04	2006/03/28	火	25:00	25:30	TX	テレビ東京	earth
18866	まんが水戸黄門	NULL	1981/09/03	1982/07/15	木	19:00	19:30	TX	テレビ東京	earth
18751	戦国魔神ゴーショーグン	NULL	1981/07/03	1981/12/28	金	17:00	17:30	TX	テレビ東京	earth
18585	「若草物語」より　若草の四姉妹	NULL	1981/04/07	1981/09/29	火	18:00	18:30	TX	テレビ東京	earth
18521	百獣王ゴライオン	NULL	1981/03/04	1982/02/24	水	18:00	18:30	TX	テレビ東京	earth
18514	黄金戦士ゴールドライタン	NULL	1981/03/01	1982/02/18	日	07:30	08:00	TX	テレビ東京	earth
18278	まんが・ことわざ事典（まんがことわざ事典）	NULL	1980/10/11	1982/06/27	土	19:30	20:00	TX	テレビ東京	earth
18271	まんが・ほえろブンブン（ほえろ！ブンブン）	NULL	1980/10/09	1981/07/09	木	19:00	19:30	TX	テレビ東京	earth
359900	モンキーターンV	comic	2004/07/03	2004/12/18	土	24:55	25:25	TX	テレビ東京	earth
18070	宇宙戦士バルディオス	NULL	1980/06/30	1981/01/25	月	18:45	19:15	TX	テレビ東京	earth
17991	伝説巨神イデオン	NULL	1980/05/08	1981/01/30	木	18:45	19:15	TX	テレビ東京	earth
19565	（J9 II）銀河烈風バクシンガー	NULL	1982/07/06	1983/03/29	火	17:55	18:25	TX	テレビ東京	earth
19379	アニメ野生のさけび（アニメ野生の叫び、アニメ野性のさけび、野性の叫び）	NULL	1982/04/17	1982/09/25	土	19:30	20:00	TX	テレビ東京	earth
19335	手塚治虫のドン・ドラキュラ	NULL	1982/04/05	1982/04/26	月	19:00	19:30	TX	テレビ東京	earth
361100	シュガーバニーズ(1)	character	2007/04/03	2007/09/25	火	07:30	08:00	TX	テレビ東京	earth
361200	シュガーバニーズ(2) ショコラ!	character	2008/04/01	2008/10/07	火	07:30	08:00	TX	テレビ東京	earth
361300	シュガーバニーズ(3) フルール	character	2009/04/07	2009/10/13	火	07:30	08:00	TX	テレビ東京	earth
19334	タイム教室　トンデラハウスの大冒険	NULL	1982/04/05	1983/03/28	月	17:55	18:25	TX	テレビ東京	earth
19283	魔法のプリンセス・ミンキーモモ(1)	NULL	1982/03/18	1983/05/26	木	17:55	18:25	TX	テレビ東京	earth
19257	機甲艦隊ダイラガーXV（機甲艦隊ダイラガー）	NULL	1982/03/03	1983/03/23	水	17:55	18:25	TX	テレビ東京	earth
18996	太陽の牙ダグラム	NULL	1981/10/23	1983/03/25	金	18:00	18:30	TX	テレビ東京	earth
18955	アニメ親子劇場	NULL	1981/10/09	1982/03/29	金	19:00	19:30	TX	テレビ東京	earth
18953	まいっちんぐマチコ先生	NULL	1981/10/08	1983/10/06	木	19:30	20:00	TX	テレビ東京	earth
18943	銀河旋風ブライガー	NULL	1981/10/06	1982/06/29	火	18:00	18:30	TX	テレビ東京	earth
17363	金髪のジェニー	NULL	1979/07/19	1979/10/18	木	19:30	20:00	TX	テレビ東京	earth
17181	巴里のイザベル	NULL	1979/04/19	1979/07/12	木	19:30	20:00	TX	テレビ東京	earth
17116	くじらのホセフィーナ	NULL	1979/04/02	1979/10/02	月	19:30	20:00	TX	テレビ東京	earth
17089	未来ロボ　ダルタニアス	NULL	1979/03/21	1980/03/05	水	19:30	20:00	TX	テレビ東京	earth
363300	流星のロックマン トライブ	game	2007/11/03	2008/03/29	土	08:30	09:00	TX	テレビ東京	earth
16923	野ばらのジュリー	NULL	1979/01/04	1979/03/29	木	19:30	20:00	TX	テレビ東京	earth
16778	ピンク・レディー物語　栄光の天使たち（ピンクレディ物語）	NULL	1978/10/24	1979/06/26	火	19:30	19:58	TX	テレビ東京	earth
15500	UFO戦士ダイアポロンII（UFO戦士ダイアポロンII アクションシリーズ）	NULL	1976/10/07	1977/02/24	木	19:00	19:30	TX	テレビ東京	earth
15401	まんがふるさと昔話	NULL	1976/08/06	1976/12/24	金	19:30	20:00	TX	テレビ東京	earth
15354	グロイザーＸ	NULL	1976/07/01	1977/03/31	木	19:30	20:00	TX	テレビ東京	earth
364400	きらりん☆レボリューション STAGE3	comic	2008/04/04	2009/03/27	金	18:00	18:30	TX	テレビ東京	earth
15251	ドンチャック物語（２）（ドン・チャック物語）	NULL	1976/04/07	1978/03/25	水	19:00	19:30	TX	テレビ東京	earth
15250	忍者キャプター	NULL	1976/04/07	1977/01/26	水	19:30	20:00	TX	テレビ東京	earth
15217	妖怪伝　猫目小僧	NULL	1976/04/01	1976/09/30	木	19:00	19:30	TX	テレビ東京	earth
19754	サイボットロボッチ（サイボッチロボット）	NULL	1982/10/07	1983/06/29	木	19:00	19:30	TX	テレビ東京	earth
14738	ドンチャック物語（ドン・チャック物語）(1)	NULL	1975/04/05	1975/09/27	土	18:15	18:45	TX	テレビ東京	earth
368000	チェブラーシカ あれれ?	picture_book	2009/10/07	2010/03/31	水	07:30	08:00	TX	テレビ東京	earth
368200	スターシップ・オペレーターズ	light_novel	2005/01/05	2005/03/30	水	18:00	18:30	TX	テレビ東京	earth
40217	みなみけ(1)	comic	2007/10/07	2007/12/30	日	25:30	26:00	TX	テレビ東京	earth
40219	メイプルストーリー	game	2007/10/07	2008/03/30	日	08:30	09:00	TX	テレビ東京	earth
40220	獣神演武 HERO TALES	media_mix	2007/10/07	2008/03/30	日	26:00	26:30	TX	テレビ東京	earth
40215	ぷるるんっ!しずくちゃん(2)あはっ☆	character	2007/10/07	2008/09/28	日	09:00	09:30	TX	テレビ東京	earth
52539	デュエル・マスターズ　ゼロ	comic	2007/10/06	2008/03/29	土	08:30	08:45	TX	テレビ東京	earth
40206	しゅごキャラ！(1)	comic	2007/10/06	2008/09/27	土	09:30	10:00	TX	テレビ東京	earth
40367	みなみけ～おかわり～	comic	2008/01/06	2008/03/30	日	25:30	26:00	TX	テレビ東京	earth
40404	ARIA The ORIGINATION（ARIA(3)）	comic	2008/01/07	2008/03/31	月	26:00	26:30	TX	テレビ東京	earth
40189	ドラゴノーツ－ザ・レゾナンス　DRAGONAUT －THE RESONANCE－	original	2007/10/03	2008/03/26	水	25:50	26:20	TX	テレビ東京	earth
40536	チーズスイートホーム　Chi's Sweet Home	comic	2008/03/31	2008/09/26	月-金	06:40	06:45	TX	テレビ東京	earth
40187	素敵探偵ラビリンス	comic	2007/10/02	2008/03/25	火	25:30	26:00	TX	テレビ東京	earth
40177	スケッチブック ～full color's～	comic	2007/10/01	2007/12/24	月	26:00	26:30	TX	テレビ東京	earth
40549	遊戯王5D's（ファイブディーズ）	comic	2008/04/02	2010/12/28	水	18:00	18:30	TX	テレビ東京	earth
40173	バンブーブレード　BAMBOO BLADE	comic	2007/10/01	2008/03/31	月	25:30	26:00	TX	テレビ東京	earth
40561	BLUE DRAGON(2)天界の七竜（ブルー・ドラゴン(2)、ブルドラ天界の七竜…新聞ラテ欄での省略表記）	game	2008/04/05	2009/03/28	土	09:00	09:30	TX	テレビ東京	earth
63241	斉木楠雄のΨ難　第２期	NULL	2018/01/16		火	25:35	26:05	TX	テレビ東京	earth
32437	学級王ヤマザキ（１）	NULL	1997/12/23		火	18:30	19:00	TX	テレビ東京	earth
63501	キャプテン翼	NULL	2018/04/02		月	25:35	26:05	TX	テレビ東京	earth
32315	吸血鬼美夕（ヴァンパイアみゆ）	NULL	1997/10/06	1998/03/30	月	25:15	25:45	TX	テレビ東京	earth
32312	吸血姫美夕	NULL	1997/10/06	1998/03/30	月	25:15	25:45	TX	テレビ東京	earth
32301	バトルアスリーテス大運動会	NULL	1997/10/03	1998/03/27	金	18:30	19:00	TX	テレビ東京	earth
32298	超魔神英雄伝ワタル	NULL	1997/10/02	1998/09/24	木	18:00	18:30	TX	テレビ東京	earth
32297	VIRUS	NULL	1997/10/02	1997/12/18	木	25:15	25:45	TX	テレビ東京	earth
32295	エルフを狩るモノたちII	NULL	1997/10/01	1997/12/24	水	25:45	26:15	TX	テレビ東京	earth
32292	ビーストウォーズ（１）超生命体トランスフォーマー	original	1997/10/01	1998/03/25	水	18:30	19:00	TX	テレビ東京	earth
32288	マスターモスキートン'99　1999 Master of Mosquiton	NULL	1997/09/30	1998/03/31	火	18:00	18:30	TX	テレビ東京	earth
32145	みすて▽ないで デイジー（みすてないでデイジー、みすて・ないでデイジー）	NULL	1997/07/03	1997/09/18	木	25:45	26:15	TX	テレビ東京	earth
32144	アニメ　はれときどきぶた	NULL	1997/07/03	1998/09/29	木	19:00	19:30	TX	テレビ東京	earth
32063	CLAMP 学園探偵団	NULL	1997/05/03	1997/10/25	土	07:30	08:00	TX	テレビ東京	earth
32136	HARELUYAII BOY	NULL	1997/04/07	1997/09/29	月	25:15	25:45	TX	テレビ東京	earth
31984	スレイヤーズTRY	light_novel	1997/04/04	1997/09/26	金	18:30	19:00	TX	テレビ東京	earth
31983	ドナルド	NULL	1997/04/04		金	07:30	08:00	TX	テレビ東京	earth
31981	はいぱーぽりす	NULL	1997/04/03	1997/09/25	木	25:15	25:45	TX	テレビ東京	earth
31784	MAZE☆爆熱時空	NULL	1997/04/02	1997/09/24	水	25:15	25:45	TX	テレビ東京	earth
31964	HAUNTEDじゃんくしょん（ホーンテッドじゃんくしょん）	NULL	1997/04/02	1997/06/25	水	25:45	26:15	TX	テレビ東京	earth
31975	スーパーフィッシング　グランダー武蔵　GRANDER	NULL	1997/04/02	1997/09/24	水	17:00	17:30	TX	テレビ東京	earth
31974	少女革命ウテナ	NULL	1997/04/02	1997/12/24	水	18:00	18:30	TX	テレビ東京	earth
31973	超特急ヒカリアン　JAPAN HIKARIAN RAILROAD	NULL	1997/04/02	2000/03/29	水	07:30	08:00	TX	テレビ東京	earth
61996	ガラスの仮面ですが（ガラスの仮面ですが(1)）	comic	2013/04/07	2013/04/21	日	21:54	22:00	TwellV	TwellV	bs
